vessel_id,vessel_type_new,timestamp,timestamp_epoch,latitude,longitude,speed_knots,in_anchorage,in_port_boundary,safety_score,dwt,fuel_category,main_engine_fuel_type,aux_engine_fuel_type,boil_engine_fuel_type,engine_type,mep,vref,sfc_me,sfc_ae,sfc_ab,ael,abl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 15:05:20+00,1739199920,-8.765616667,115.69145,10.15,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 16:02:29+00,1739203349,-8.9264,115.6329667,10.99,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 17:27:10+00,1739208430,-9.178333333,115.6566,11.11,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 18:12:48+00,1739211168,-9.310883333,115.70555,10.98,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 19:00:36+00,1739214036,-9.453933333,115.7540167,11.79,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 20:00:40+00,1739217640,-9.641766667,115.8188833,12.05,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 21:00:51+00,1739221251,-9.829216667,115.89015,11.99,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 22:03:31+00,1739225011,-10.02803333,115.9630667,12.2,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/10 23:05:21+00,1739228721,-10.2254,116.0342,12.13,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 00:23:21+00,1739233401,-10.4742,116.1186667,12.38,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 01:00:10+00,1739235610,-10.594,116.1588,12.29,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 02:00:59+00,1739239259,-10.79005,116.2259333,11.51,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 03:01:47+00,1739242907,-10.98455,116.2881333,12.36,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 04:07:28+00,1739246848,-11.19881667,116.3529667,12.43,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 05:00:00+00,1739250000,-11.37078333,116.4113,12.36,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 06:10:28+00,1739254228,-11.6009,116.4913333,12.56,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 07:05:12+00,1739257512,-11.78071667,116.5548167,12.52,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 08:05:58+00,1739261158,-11.98128333,116.6244667,12.76,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 09:00:08+00,1739264408,-12.16275,116.6885,12.58,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 10:00:47+00,1739268047,-12.36206667,116.7616833,12.51,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 11:04:17+00,1739271857,-12.56945,116.83885,12.52,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 12:02:57+00,1739275377,-12.76378333,116.8987333,12.5,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 13:05:26+00,1739279126,-12.97198333,116.9638,12.47,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 14:07:19+00,1739282839,-13.17686667,117.0268167,12.47,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 15:00:58.559+00,1739286058,-13.35145,117.0968,11.24,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 16:00:19.288+00,1739289619,-13.54603333,117.1705,12.23,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 17:07:51+00,1739293671,-13.76493333,117.2467833,12.19,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 18:01:46+00,1739296906,-13.93763333,117.30515,12.38,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 19:04:47+00,1739300687,-14.14646667,117.3726667,12.7,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 20:10:00+00,1739304600,-14.36501667,117.4494667,12.85,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 21:13:11+00,1739308391,-14.57648333,117.5308333,11.47,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 22:03:10+00,1739311390,-14.74436667,117.5927833,12.89,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/11 23:03:18+00,1739314998,-14.94753333,117.6664833,12.94,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 00:00:02+00,1739318402,-15.14021667,117.7362667,13.42,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 01:02:18+00,1739322138,-15.36065,117.8115167,11.5,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 02:03:59+00,1739325839,-15.56451667,117.8796,5.48,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 03:00:50+00,1739329250,-15.63385,117.9036333,0.9,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 04:01:28+00,1739332888,-15.6279,117.9182833,1.08,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 05:04:00+00,1739336640,-15.6221,117.9370667,1.18,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 06:02:29+00,1739340149,-15.6156,117.9562333,1.38,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 07:08:00+00,1739344080,-15.60835,117.9812333,1.46,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 08:00:28+00,1739347228,-15.60103333,118.0018333,1.39,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 09:01:19+00,1739350879,-15.59396667,118.0249833,1.42,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 10:08:07+00,1739354887,-15.58723333,118.0521667,1.37,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 11:05:38+00,1739358338,-15.57963333,118.0786833,1.74,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 12:05:58+00,1739361958,-15.5683,118.1076333,1.86,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 13:00:30+00,1739365230,-15.55653333,118.1337,1.79,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 14:00:47+00,1739368847,-15.54136667,118.1594167,1.53,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 15:00:09+00,1739372409,-15.52983333,118.18405,1.3,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 16:04:57+00,1739376297,-15.51756667,118.2084167,1.29,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 17:00:47+00,1739379647,-15.5089,118.2299167,1.55,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 18:00:00+00,1739383200,-15.49976667,118.2538333,1.44,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 19:05:17+00,1739387117,-15.48936667,118.2781833,1.37,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 20:04:17+00,1739390657,-15.48113333,118.2995667,1.37,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 21:00:13+00,1739394013,-15.4741,118.3202167,1.46,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 22:24:19+00,1739399059,-15.46046667,118.3521,1.36,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/12 23:03:33+00,1739401413,-15.45506667,118.3660333,1.3,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 00:09:22+00,1739405362,-15.44346667,118.3863,1.19,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 01:06:40+00,1739408800,-15.43358333,118.4024667,1.24,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 02:04:49+00,1739412289,-15.42375,118.41925,1.09,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 03:10:46+00,1739416246,-15.41535,118.4394667,1.21,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 04:03:12+00,1739419392,-15.40948333,118.4581167,1.4,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 05:06:29+00,1739423189,-15.40206667,118.4821833,1.38,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 06:00:39+00,1739426439,-15.39588333,118.50285,1.36,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 07:01:48+00,1739430108,-15.3872,118.5252167,1.45,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 08:01:29+00,1739433689,-15.379,118.54825,1.34,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 09:05:26+00,1739437526,-15.36545,118.5681333,1.33,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 10:03:48+00,1739441028,-15.35133333,118.5846833,1.28,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 11:10:30+00,1739445030,-15.33521667,118.6014333,1.15,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 12:01:11+00,1739448071,-15.3249,118.6135,1.09,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 13:03:57+00,1739451837,-15.31468333,118.6290333,0.99,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 14:03:01+00,1739455381,-15.30745,118.6437667,0.97,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 15:00:49+00,1739458849,-15.30361667,118.6610833,0.92,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 16:00:07.287+00,1739462407,-15.30011667,118.6774167,0.92,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 17:00:08+00,1739466008,-15.29676667,118.6943667,0.94,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 18:03:17+00,1739469797,-15.29338333,118.7111167,0.96,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 19:05:17+00,1739473517,-15.29193333,118.72825,0.92,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 20:01:58+00,1739476918,-15.28878333,118.74235,0.89,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 21:01:38+00,1739480498,-15.28701667,118.7577833,0.85,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 22:00:01+00,1739484001,-15.28713333,118.77175,0.93,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/13 23:05:23+00,1739487923,-15.28911667,118.7894833,0.97,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/14 00:03:28+00,1739491408,-15.29193333,118.8063,1.26,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/14 01:00:03+00,1739494803,-15.29255,118.8271833,1.44,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079190,Chemical/Products Tanker,2025/02/14 02:16:17+00,1739499377,-15.29236667,118.8596833,1.68,null,null,3,46697,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,9108,15.6,172.23,206.1,300,732,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
